time,x_F_body_mean,x_F_body_median,y_F_body_mean,y_F_body_median,n_F_body_mean,n_F_body_median,x_F_earth_mean,x_F_earth_median,y_F_earth_mean,y_F_earth_median,n_F_earth_mean,n_F_earth_median
14.5,1.7190439831969027,1.9621405868680433,-44.891565132487564,-44.956738042283575,-14.73108672461344,-14.585848879049458,44.9097138344249,44.97212581323846,1.1512319492045129,1.4808222804511768,-14.73108672461344,-14.585848879049458
14.75,0.7468301366640452,0.6313091500683107,-46.38863483685645,-46.42356006817819,-15.827045109672518,-14.181004007946102,46.36937344450261,46.36483034528625,1.5311553146076802,1.3492788325354188,-15.82704510967252,-14.181004007946102
15.0,0.996785995949368,1.0327760696371857,-43.84395222761213,-43.83147112757797,-16.11139482412295,-17.17643174758608,43.750801180932825,43.81097806869272,3.025415662388969,3.1002259382433266,-16.11139482412295,-17.17643174758608
15.25,0.9811126543757348,1.090374568246946,-45.97613127572017,-47.066064070623966,-18.508673741681896,-18.78803656831792,45.770904862817446,46.748224673553786,4.448760153765611,4.422680421527634,-18.508673741681893,-18.78803656831792
15.5,1.1043188967066504,0.8916035764754173,-45.581901799889735,-44.21874176084673,-21.027932288282813,-21.053439459735564,45.217177654146205,44.15836751125666,5.859704232710556,5.416115140343409,-21.027932288282823,-21.053439459735564
15.75,0.8268557516068955,0.2517042214211275,-46.22376267654694,-45.96308616086919,-22.33390514517531,-22.401778551818534,45.701745038893165,45.27158806703625,6.9764184127943665,6.115052088099766,-22.333905145175326,-22.401778551818534
16.0,0.6001968301481027,0.7930138804711703,-45.772604016932775,-45.85955589634956,-24.060048570048135,-23.848342385245175,45.07331711410247,44.83353277295653,7.992971763071236,8.106300851658283,-24.060048570048124,-23.848342385245175
16.25,0.5240836948496306,0.9041567631152779,-46.20162527202485,-45.35459687194246,-24.696032991308865,-24.600202707214493,45.26143887561489,44.769298555988485,9.288002617664219,9.19473093309471,-24.696032991308865,-24.600202707214493
16.5,1.005793073697577,1.2457643612472968,-46.47255240213726,-45.64515624978791,-27.17555954180865,-29.247451615283612,45.13767133217269,44.588504183281316,11.104070655779118,10.617483269665218,-27.175559541808653,-29.247451615283612
16.75,0.9074146578449509,0.7569246300106056,-46.96179413571946,-44.8496675691526,-27.361914993556965,-27.786956913235272,45.30277069435223,43.13776265339388,12.405341046406786,12.200405826658386,-27.361914993556965,-27.786956913235272
17.0,-0.001475647056614058,-0.007628536789014172,-46.25432951702925,-46.04508555798121,-28.9506340639808,-28.717193906422523,44.50148228381392,44.45711414483489,12.612734991357186,12.47328010132507,-28.9506340639808,-28.717193906422523
17.25,0.07365023710885783,-0.43400293903991705,-45.18260106267557,-45.85547707256244,-29.53899609599466,-30.215023131705827,43.084240019413755,43.52876846360673,13.60959723152891,13.125387936363515,-29.53899609599466,-30.215023131705827
17.5,-0.2787176574518192,-0.5034578143419035,-45.706118966984114,-45.510734230308564,-32.171831695616326,-31.7339462279791,43.2962239950182,42.96303014522128,14.648002903081771,14.55595521066355,-32.17183169561633,-31.7339462279791
17.75,-1.1522891599493323,-1.0340761820481452,-45.10344555025388,-44.88356640205905,-32.15218987972755,-32.41483145485202,42.615086521797146,42.20538038269706,14.819007021888705,14.248875194518309,-32.15218987972755,-32.41483145485202
18.0,-2.147674428616701,-1.8112432937494591,-44.235410028796856,-43.482817789408315,-32.30232812342626,-31.864151435378737,41.76048950898974,41.60268054762754,14.746034439056903,14.516696596076162,-32.30232812342624,-31.864151435378737
18.25,-1.7555833795633857,-1.9386751330315106,-43.4547434184138,-43.18627618394876,-33.258848910342806,-33.52035306582286,40.464572190027795,39.43969402872036,15.937854765371775,15.59223157227898,-33.258848910342806,-33.52035306582286
18.5,-1.8983446594736089,-1.5532197575734763,-43.92934955194522,-43.77826432504403,-36.96313569337757,-37.47283849939012,40.50065621069484,40.51761691587231,17.119822566925656,16.96087089705221,-36.96313569337757,-37.47283849939012
