time,x_F_body_mode,x_F_body_median,y_F_body_mode,y_F_body_median,n_F_body_mode,n_F_body_median,x_F_earth_mode,x_F_earth_median,y_F_earth_mode,y_F_earth_median
20.0,-0.812409040363666,-1.4174524394169161,-45.43892836671803,-48.832615770000174,-10.427036590442214,-15.473811369079673,45.44916689754958,48.1409985129838,7.790885033464546,7.313543221704948
20.25,-3.1113563031676796,-2.4549425143758103,-47.49061482737905,-47.77911913398002,-16.20577967080456,-17.967661611853334,46.87825131270849,47.72694224951827,5.965353534154303,7.518920930578728
20.5,-1.7286694083510856,-2.0482756219974663,-50.85773981321593,-48.679933604664285,-21.12014829225984,-18.24223048500488,49.94820051117535,47.852257405115786,8.649883744958098,9.147011569719684
20.75,-1.5535900999622583,-2.2672683112752052,-50.513533838381285,-49.71265647154307,-26.643627563033462,-22.306920651233035,49.50480789350381,48.42003017778129,10.213636706182452,10.086065372492314
21.0,-2.8313054411430323,-2.7505032692503395,-46.56430941072539,-47.17838123980641,-13.404013962648408,-19.31766471311576,45.72702985545006,45.98379480208431,10.477350569144926,10.334355742679827
21.25,-3.361667798822097,-3.1084314952432655,-45.39942115128165,-46.116637019352986,-10.247386032690724,-16.586664704584365,45.48416643334264,45.27779850559203,9.63142610305379,10.771401458393079
21.5,-3.1838236123853036,-3.320002867260758,-50.78137332352919,-48.098875044641204,-17.18261997514762,-22.563236173694982,48.66940843123256,46.67177210022716,12.480288806429654,12.533158905922306
21.75,-3.496478284929452,-3.9345319701186448,-51.44196725246292,-50.16845883334875,-26.22212703060719,-22.744853515318773,49.84855980639629,48.7572159432453,14.617199390913083,13.280780429148956
22.0,-4.294541836328102,-3.831095614017439,-48.292392922320055,-47.91856547274163,-23.717918547420656,-24.371876529117415,46.40097342154589,45.60306828634093,12.83069339357099,13.331370711094149
22.25,-4.260838890356612,-4.711942426798627,-47.60452530630034,-47.355723279738356,-25.134168060734808,-25.913820009654444,46.19268477350887,45.99382821267488,13.107793847035005,13.694450636922378
22.5,-4.803023523675202,-4.803887495713086,-49.483783169897016,-46.719808064775286,-36.123177535220705,-29.294997698027135,44.591998326997,44.228266974157066,15.630384440293318,15.14999788986434
22.75,-5.211040031440602,-6.058535886779674,-47.7852360115152,-47.552161658760326,-21.933319351878957,-27.520733753607146,44.907373748371455,44.80939319319917,16.299344957838393,15.801994594732388
23.0,-6.369160848272614,-5.504139171789052,-46.364468395212526,-46.48923523692484,-26.609299346100244,-28.770212799198127,48.023786280314496,43.582290795121885,16.281552868256405,16.80602437347916
23.25,-6.5314079127964835,-6.49478166687589,-41.70707158032514,-43.26393316480605,-32.90582242008768,-30.425718784682353,39.55257787183495,40.9167260139117,15.546741671845911,15.220650854878604
23.5,-7.764823084938916,-6.914723389345385,-43.25342318609895,-43.966583575063765,-24.828175696642656,-28.66571003155194,41.43358573180514,41.877414769047526,14.386598951818872,15.980440940695274
23.75,-6.044633026990455,-6.847395315980883,-47.44572836151366,-43.93989685775181,-37.43746681447583,-34.03848725447672,44.07662465012315,41.406394425592225,14.896323408128774,16.278962046172254
24.0,-6.980547594128764,-7.799960933826403,-43.75903438131514,-43.2713643177252,-36.286874157731184,-33.78047888908516,40.116370281984686,40.31842065206369,14.404916043525896,16.56655372589806
24.25,-8.833250184626822,-8.234407913846574,-39.678191212678115,-42.52568717479045,-28.191655273343223,-31.857051667339185,36.85861617595165,40.251414622453204,18.92331641971616,18.132393049149684
24.5,-8.722809080715688,-8.752375841899596,-42.86535010086545,-42.301903565760696,-31.611484698031827,-31.76882152185385,40.728581000920514,39.2657218456649,16.32510811275011,16.952702652031277
24.75,-7.487198617516505,-8.71045633528195,-39.61100271951531,-40.266932512887294,-31.931336243046385,-32.14435482938936,38.418513049084275,38.02175654497324,17.822661565917766,17.26362791264591
25.0,-8.647216912080983,-9.097451297093956,-38.82695591819171,-39.94983279697479,-35.00631057963073,-33.35070029851203,37.88834160478547,37.37518544869299,16.51820097352282,17.147911043528257
25.25,-9.661622672990488,-9.479799453499131,-43.265292339052344,-40.45835710888066,-22.636118016963778,-33.70084289017967,39.7637351133757,37.03020950740212,19.559215935347346,18.723692346943388
25.5,-10.273571994505584,-10.244152237636708,-42.39527070868437,-40.367804376845456,-35.803433310823365,-33.51255864652613,38.622880538687475,37.71078426976212,19.028633084935638,18.497930622484986
25.75,-12.287804143768465,-11.270961431852236,-39.3299265575946,-38.328766191051784,-42.25096350205139,-37.780337824241315,37.007002227162694,35.85985137122226,15.983835605218825,16.5402488349861
26.0,-10.669143242725461,-11.260796010337504,-37.769585803553994,-37.588085566215355,-43.941194140724484,-34.628152538435494,34.890924370347854,35.49715076451038,14.689825357287667,16.79968962120927
26.25,-12.537584391420706,-11.780637815031515,-33.966965336097616,-35.42239290365555,-30.317437826180964,-31.710382813849748,33.24328500547003,33.32503568518223,15.440987389580837,16.47244173448891
26.5,-12.825243468964603,-12.437723085218266,-38.40593213921461,-36.08736688321852,-38.662056469724284,-37.944569642992356,35.04485610530068,34.15975356366641,18.837712373452444,17.59230492968816
26.75,-12.14319763073283,-12.711372307490084,-31.242442403324798,-31.732030289895576,-38.0319270449983,-34.84109166468481,30.416536762749125,30.942631981186164,14.004110164193753,14.445220255692625
27.0,-13.797570161790585,-12.861183783826664,-33.76202653981795,-33.85308362829083,-32.15257435311226,-32.634848157653465,31.539644701058766,31.34922176308197,16.34779235699889,16.967485488955703
27.25,-13.441267538686818,-13.45241252508928,-30.290777693696207,-30.382618914828488,-31.067238359675855,-30.88280112312693,29.500563833763753,29.866856228041144,17.07743499063665,14.912338253716065
27.5,-13.642680689465156,-13.347867162511388,-30.690424114914457,-29.89906850963618,-32.81541215619642,-32.48391448396967,29.02295572438962,29.10425895172655,14.682341789086824,14.355693580512039
27.75,-11.9111613532383,-13.08703229056944,-30.571190689301325,-29.93259148839835,-32.89347735165617,-32.22328826679929,30.339562688412222,29.43205550689365,15.825607201395536,15.404419855359544
28.0,-13.946160764612232,-14.218160688441651,-26.9418371848061,-27.962320085884876,-22.73833604517181,-27.37144053868395,28.589356903539343,28.29261724864409,17.737936439810827,14.393092798908242
28.25,-15.6376143415434,-14.838161313191923,-26.878628100242732,-27.47366968349263,-22.328783276490046,-25.554655297742173,27.798112489399383,27.931563251945672,16.005870514827258,14.139531304960807
28.5,-16.74310386416329,-15.627060256248377,-23.00843528090681,-24.733670255319726,-21.11694630335267,-26.099928875709555,26.872755510273095,26.962170812954845,13.322469002751438,12.711580775748118
28.75,-15.518864940612273,-15.391331642813995,-19.78410196339056,-22.12997774090813,-27.646160784489517,-29.799960719565426,24.172564591071573,24.643381700209407,10.155847638392355,11.019339598510992
29.0,-16.02604639786052,-15.960598559747876,-26.07862200072837,-23.74157585380537,-26.09412175734634,-27.572255568467586,25.062038331520245,25.39879896562217,15.335174157629428,12.184069943619095
29.25,-16.52763752000548,-15.98059661548935,-20.345996462206465,-20.928152423843905,-27.138977029320916,-26.843008414544787,23.680535987836823,24.047241436547175,9.695303724976934,10.164698902708277
29.5,-15.685521094880377,-15.77478447257061,-19.613402934233704,-19.205002805730693,-18.678661491837868,-21.45356848286806,21.22451029323568,22.757910245683384,10.725111782924973,9.845952355090208
29.75,-15.43347394244704,-15.876579044723233,-15.747997278925125,-16.82198580880994,-30.202283364781273,-22.45838220653973,19.697645245637112,21.532016102467825,5.592820362191825,7.766543795165814
30.0,-17.22204368783518,-16.924835896086034,-18.162080181549364,-17.695836446918435,-15.412833912382139,-21.59807676218192,22.318352337381825,22.749185448507326,7.385158092318616,8.748989399026035
30.25,-17.554602483805482,-16.778475999777527,-15.917002134600153,-16.487794224499094,-12.007194749013838,-18.9472469678506,22.86745059082569,22.405237366536777,7.565455450217804,8.046179923845434
30.5,-16.07364758138233,-16.40796815812748,-17.687391568430705,-16.491975030671618,-24.48318819125337,-20.8100821444241,21.322162384250905,21.49927786362843,8.681273533979612,8.67657622151367
30.75,-18.473489113498037,-17.521588554276683,-14.405343344723764,-14.281602857376743,-24.688974389330788,-20.237181758719686,22.745499748202484,22.041752743979757,6.301457265550136,6.442404090557151
31.0,-16.767708031088212,-16.75123940267962,-14.586809829106178,-13.855769873413092,-20.32607400096752,-16.45230498914043,20.987828182108434,20.903696070041537,8.01986846751313,7.315045880858516
31.25,-17.277316198557415,-17.155115110792114,-11.044054120728074,-11.388734728515105,-21.27519855560027,-18.43582126960079,20.257635695701996,20.213106492958666,4.720621083255517,5.150784281415289
31.5,-18.13144248070712,-17.830328904516588,-9.275234046763194,-10.129741796682012,-14.334466901721857,-16.55479511029484,20.455107880256605,20.29994428146447,2.8247223456195396,3.736045285125628
31.75,-16.37379504056056,-17.413869788147636,-12.741872945070464,-11.17682518913114,-16.140040499459698,-13.196143993059218,20.080802282664205,19.841019976613822,3.565369473495165,5.140937456192116
32.0,-19.14164514104856,-17.684491057357878,-8.602223432280423,-9.086109594982807,-5.15999047025264,-8.564858759864727,20.666994059380837,19.78859299710768,3.4411619922624683,3.680442603586195
32.25,-18.30977596980376,-17.720136504454125,-9.52585747139956,-8.711151305221822,-4.283339651261936,-11.161239997704737,19.7082713215505,19.22745576689229,4.610620952197443,3.8917073653677523
32.5,-17.289197147616704,-17.009997825567016,-8.896422718427418,-7.115161606559486,-7.3235495144081755,-7.8267336938736305,18.563409803159995,18.238470941530387,4.507447971017253,3.2873887230744616
32.75,-18.391319654719467,-17.69605684802881,-6.239139679291918,-6.6970528130583,-7.553928599729604,-7.303137638396397,18.43160570435858,18.282610055810654,2.500901150394268,2.9395455121425367
33.0,-16.95628227217452,-17.485711153182326,-4.308750761462679,-5.319022973863974,-10.795917351314388,-8.514222576286478,17.41807660420705,18.237940940389493,0.6891595184871621,2.0191904988945355
33.25,-17.77602779422044,-17.501465511808465,-2.888919077583336,-4.346550898965242,-7.884962770477673,-5.876670319581918,17.49285643349575,17.73931922429336,0.31564511357342145,1.6263576124691974
33.5,-17.802995399090374,-17.58213647944575,-3.2524786349530133,-3.8305856429839826,-3.2176514699449297,-3.208363575119277,18.029457791296807,17.756790596526606,1.323055012875042,1.5419555080804932
33.75,-17.526881078090675,-17.338032569153523,-1.3749862488890978,-1.5793741670520443,-4.047591999181732,-5.633040889776909,17.589839304298973,17.483869724664054,-0.5395130510302856,-0.41225981083203533
34.0,-17.811899813678007,-17.371645569707038,2.3538906048926433,-2.600144157021112,-0.9884639464936046,-4.650690431467693,18.219815443311848,17.423458546549128,-4.176935465166248,0.8376456577361413
34.25,-16.15079697072728,-17.132952199486155,-1.0150066907353412,-0.20183264387114824,-1.9093693339346298,-2.597133684253736,18.26815658234649,17.266496108042734,-1.1449540807645464,-1.1556278767946577
34.5,-16.633412662710004,-16.657639769516052,-1.5893822652425422,-1.0024727952152457,5.168733205909115,2.876867185561303,16.634061773826176,16.833442376455466,0.5882721406749504,0.07185747560655759
34.75,-18.12669359985615,-17.06624572184171,0.43610752624992005,0.8036359433133047,-3.154148779705012,-0.03826700155394579,18.130838310578127,17.040508637794797,-1.0305591800023803,-1.3572496407725179
35.0,-16.753555268642085,-16.961191999748024,1.0267376466892608,0.680257101441842,-4.408152639195051,2.418562995105301,16.81363878799462,16.982648728500486,-1.148274348303469,-0.8045985283246797
35.25,-16.361363059335815,-17.047321734046797,1.4878655101613267,1.3582108127675068,4.458235408432876,2.6969742900422293,16.496737911699025,17.06206240770761,-1.2125669664910401,-1.0910510237920654
35.5,-17.38528184550776,-17.215460460504175,3.8632130592509446,3.3955169179282976,8.17673207457751,5.918533451983929,17.07670802839048,17.15586774986357,-3.337692325535386,-2.7205642898790616
35.75,-17.325227393149856,-17.420582319774738,4.261003550783239,3.4879047369032925,7.849213113337643,5.930587556385589,17.343218237981635,17.609188410873365,-3.3165399347572135,-2.5236517246741776
36.0,-17.919490779252385,-17.324733588334464,5.654897783498904,4.589450426330702,-2.1885992067806064,8.13638853004915,18.518478387222647,17.77116933473259,-4.406214026090819,-3.291180163572487
36.25,-18.076461138841257,-17.93835061408728,0.684536245529568,3.1134864352327627,5.54513382607098,6.062007995583634,18.329621087050487,18.270151804338717,1.180251873219839,-1.3096120848112165
36.5,-17.916419904666316,-17.769736015535436,7.601837771116859,5.4382881329101105,10.048780263093997,7.320073037741382,17.432302011928748,18.047601137078424,-5.3659889567673495,-3.0214621580183976
36.75,-17.215468102661482,-17.71577813757216,6.805056766585234,6.217968671608328,12.305273772691487,9.628995802714941,19.341592498349222,18.486387759590176,-3.994747136446372,-3.43018856601954
37.0,-18.32754782285935,-18.022632543309907,8.120927833568429,8.208872919509824,20.403946593090453,13.014041756327128,19.41583434798632,19.06722039957613,-4.7418391866415375,-5.151923692019919
37.25,-17.95148863050729,-17.47769408238476,8.110076638638184,8.754506933271575,17.60173420551488,12.75299138888131,18.961985160227947,18.796799302856016,-4.376010190049822,-4.996039874792526
37.5,-17.879660061714116,-17.824560195559897,8.031158890335337,8.680581416968021,12.01238887008206,12.700297271158238,19.132225903497577,19.43992876568812,-3.6757703225519975,-4.593648191497001
37.75,-17.683785141584366,-17.56002447527934,11.13221561132849,10.276934399266345,18.49286756768115,15.66193400644418,19.77380655632754,19.440535725440544,-6.874967463782437,-6.160731603770175
38.0,-18.685569614734924,-17.60106577141365,14.344175396094098,11.84246370595687,20.23430265436721,17.52352492880058,19.27257561698391,19.823472321692208,-9.508683507755842,-7.0000795683684185
